,pred,pred_score,y
TCGA-C5-A1MH-01,0.0,0.16552963852882385,0
TCGA-B5-A11G-01,0.0,0.047074828296899796,0
TCGA-MH-A857-01,0.0,0.04204196482896805,0
TCGA-DX-A6YQ-01,0.0,0.16344696283340454,0
TCGA-CV-7183-01,0.0,0.0416313111782074,0
TCGA-34-5236-01,0.0,0.014804829843342304,0
TCGA-IK-7675-01,0.0,0.006209304556250572,0
TCGA-L5-A8NE-01,0.0,0.00029248525970615447,0
TCGA-D6-8569-01,0.0,0.0007449781405739486,0
TCGA-2J-AAB9-01,0.0,0.019293775781989098,0
TCGA-H5-A2HR-01,0.0,0.004526712000370026,0
TCGA-HU-8602-01,0.0,0.04405517131090164,0
TCGA-X7-A8D8-01,0.0,0.043728843331336975,0
TCGA-MI-A75G-01,0.0,0.1590527594089508,0
TCGA-BP-4985-01,0.0,1.3799039152218029e-05,0
TCGA-WB-A81Q-01,0.0,0.011349462904036045,0
TCGA-VP-A872-01,0.0,0.00013220195251051337,0
TCGA-DD-A11D-01,0.0,0.13797275722026825,0
TCGA-55-A491-01,0.0,0.0004947599372826517,0
TCGA-JY-A93F-01,0.0,0.03937266767024994,0
TCGA-XD-AAUI-01,0.0,0.001889878185465932,0
TCGA-E6-A1M0-01,0.0,0.027065161615610123,0
TCGA-DX-A48J-01,0.0,0.021619340404868126,0
TCGA-P5-A735-01,0.0,0.003914379049092531,0
TCGA-ET-A2MX-01,0.0,0.04307450354099274,0
TCGA-3H-AB3X-01,0.0,0.018583985045552254,0
TCGA-EE-A17X-06,1.0,0.9513668417930603,1
TCGA-YL-A9WY-01,0.0,0.0033803554251790047,0
TCGA-TQ-A7RP-01,0.0,0.36443912982940674,0
TCGA-AZ-6608-01,0.0,0.0031848072540014982,0
TCGA-G3-A5SJ-01,0.0,0.01606879010796547,0
TCGA-BR-8589-01,0.0,0.0110084880143404,0
TCGA-50-6593-01,0.0,0.0030256786849349737,0
TCGA-GC-A4ZW-01,0.0,0.013537511229515076,0
TCGA-MT-A7BN-01,0.0,0.00018206385720986873,0
TCGA-KN-8435-01,0.0,0.04119544476270676,0
TCGA-3A-A9IR-01,0.0,0.013816570863127708,0
TCGA-FG-A4MW-01,0.0,0.30203109979629517,0
TCGA-44-2665-01,0.0,0.012585197575390339,0
TCGA-BP-5175-01,0.0,0.00016736915858928114,0
TCGA-BP-4164-01,0.0,0.01804613694548607,0
TCGA-HC-7081-01,0.0,0.020866362378001213,0
TCGA-RB-AA9M-01,0.0,0.0015828449977561831,0
TCGA-DJ-A2Q8-01,0.0,0.04318186640739441,0
TCGA-AJ-A2QM-01,0.0,0.014645679853856564,0
TCGA-AP-A5FX-01,0.0,1.6186884749913588e-05,0
TCGA-BH-A0BV-01,0.0,0.09235184639692307,0
TCGA-CR-7390-01,0.0,0.0010920617496594787,0
TCGA-78-7154-01,0.0,0.00010887760436162353,0
TCGA-HC-A6HY-01,0.0,0.017925210297107697,0
TCGA-VT-A80G-01,0.0,0.47234389185905457,0
TCGA-EO-A3L0-01,0.0,0.008046729490160942,0
TCGA-FY-A4B3-01,0.0,0.08731471002101898,0
TCGA-DJ-A3VI-01,0.0,0.08792033046483994,0
TCGA-DK-A1AA-01,0.0,0.25028809905052185,0
